Time[s], Channel 1
1.6259529375, 0
1.6259660625, 1
1.6259793125, 0
1.6259924375, 1
1.62600575, 0
1.626018875, 1
1.6260321875, 0
1.6260453125, 1
1.6260585625, 0
1.6260716875, 1
1.626085, 0
1.626098125, 1
1.626111375, 0
1.6261245, 1
1.6261378125, 0
1.6261509375, 1
1.62616425, 0
1.626177375, 1
1.626190625, 0
1.62620375, 1
1.6262170625, 0
1.6262301875, 1
1.6262434375, 0
1.626256625, 1
1.626269875, 0
1.626283, 1
1.6262963125, 0
1.6263094375, 1
1.6263226875, 0
1.626335875, 1
1.626349125, 0
1.62636225, 1
1.6263755625, 0
1.6263886875, 1
1.6264019375, 0
1.6264150625, 1
1.626428375, 0
1.6264415, 1
1.62645475, 0
1.626467875, 1
1.6264811875, 0
1.6264943125, 1
1.626507625, 0
1.62652075, 1
1.626534, 0
1.626547125, 1
1.6265604375, 0
1.6265735625, 1
1.626586875, 0
1.6266, 1
1.62661325, 0
1.626626375, 1
1.6266396875, 0
1.6266528125, 1
1.6266660625, 0
1.6266791875, 1
1.6266925, 0
1.626705625, 1
1.626718875, 0
1.626732, 1
1.6267453125, 0
1.6267584375, 1
1.62677175, 0
1.627226375, 1
1.6272396875, 0
1.6272528125, 1
1.6272660625, 0
1.6272791875, 1
1.6272925, 0
1.627305625, 1
1.6273189375, 0
1.6273320625, 1
1.6273453125, 0
1.6273584375, 1
1.62737175, 0
1.627384875, 1
1.627398125, 0
1.62741125, 1
1.6274245625, 0
1.6274376875, 1
1.6274509375, 0
1.627464125, 1
1.627477375, 0
1.6274905, 1
1.6275038125, 0
1.6275169375, 1
1.6275301875, 0
1.6275433125, 1
1.627556625, 0
1.62756975, 1
1.6275830625, 0
1.6275961875, 1
1.6276094375, 0
1.6276225625, 1
1.627635875, 0
1.6289370625, 1
1.628950375, 0
1.6289635, 1
1.62897675, 0
1.628989875, 1
1.6290031875, 0
1.6290163125, 1
1.6290295625, 0
1.62904275, 1
1.629056, 0
1.629069125, 1
1.6290824375, 0
1.6290955625, 1
1.6291088125, 0
1.6291219375, 1
1.62913525, 0
1.629148375, 1
1.6291616875, 0
1.6291748125, 1
1.6291880625, 0
1.6292011875, 1
1.6292145, 0
1.629227625, 1
1.6292409375, 0
1.6292540625, 1
1.6292673125, 0
1.6292804375, 1
1.62929375, 0
1.629306875, 1
1.6293201875, 0
1.6293333125, 1
1.6293465625, 0
1.6306476875, 1
1.630661, 0
1.630674125, 1
1.630687375, 0
1.6307005, 1
1.6307138125, 0
1.6307269375, 1
1.6307401875, 0
1.6307533125, 1
1.630766625, 0
1.63077975, 1
1.630793, 0
1.630806125, 1
1.6308194375, 0
1.6308325625, 1
1.630845875, 0
1.630859, 1
1.63087225, 0
1.630885375, 1
1.6308986875, 0
1.6309118125, 1
1.6309250625, 0
1.63093825, 1
1.6309515, 0
1.630964625, 1
1.6309779375, 0
1.6309910625, 1
1.6310043125, 0
1.6310174375, 1
1.63103075, 0
1.631043875, 1
1.631057125, 0
1.6323585, 1
1.63237175, 0
1.632384875, 1
1.6323981875, 0
1.6324113125, 1
1.6324245625, 0
1.6324376875, 1
1.632451, 0
1.632464125, 1
1.632477375, 0
1.6324905625, 1
1.6325038125, 0
1.6325169375, 1
1.63253025, 0
1.632543375, 1
1.632556625, 0
1.63256975, 1
1.6325830625, 0
1.6325961875, 1
1.6326094375, 0
1.632622625, 1
1.632635875, 0
1.632649, 1
1.6326623125, 0
1.6326754375, 1
1.6326886875, 0
1.6327018125, 1
1.632715125, 0
1.63272825, 1
1.6327415, 0
1.6327546875, 1
1.6327679375, 0
1.634069375, 1
1.6340826875, 0
1.6340958125, 1
1.634109125, 0
1.63412225, 1
1.6341355, 0
1.634148625, 1
1.6341619375, 0
1.6341750625, 1
1.6341883125, 0
1.6342015, 1
1.63421475, 0
1.634227875, 1
1.6342411875, 0
1.6342543125, 1
1.6342675625, 0
1.6342806875, 1
1.634294, 0
1.634307125, 1
1.634320375, 0
1.6343335625, 1
1.6343468125, 0
1.6343599375, 1
1.63437325, 0
1.634386375, 1
1.634399625, 0
1.6344128125, 1
1.6344260625, 0
1.6344391875, 1
1.6344525, 0
1.634465625, 1
1.634478875, 0
1.635780125, 1
1.635793375, 0
1.6358065, 1
1.6358198125, 0
1.6358329375, 1
1.6358461875, 0
1.635859375, 1
1.635872625, 0
1.63588575, 1
1.6358990625, 0
1.6359121875, 1
1.6359254375, 0
1.6359385625, 1
1.635951875, 0
1.635965, 1
1.63597825, 0
1.635991375, 1
1.6360046875, 0
1.6360178125, 1
1.6360310625, 0
1.6360441875, 1
1.6360575, 0
1.636070625, 1
1.636083875, 0
1.636097, 1
1.6361103125, 0
1.6361234375, 1
1.6361366875, 0
1.6361498125, 1
1.636163125, 0
1.63617625, 1
1.6361895625, 0
1.63748875, 1
1.6375020625, 0
1.6375151875, 1
1.6375284375, 0
1.6375415625, 1
1.637554875, 0
1.637568, 1
1.63758125, 0
1.637594375, 1
1.637607625, 0
1.63762075, 1
1.6376340625, 0
1.6376471875, 1
1.6376604375, 0
1.6376735625, 1
1.637686875, 0
1.6377, 1
1.63771325, 0
1.637726375, 1
1.6377396875, 0
1.6377528125, 1
1.6377660625, 0
1.6377791875, 1
1.6377925, 0
1.637805625, 1
1.637818875, 0
1.637832, 1
1.6378453125, 0
1.6378584375, 1
1.6378716875, 0
1.6378848125, 1
1.637898125, 0
1.63791125, 1
1.6379245, 0
1.637937625, 1
1.6379509375, 0
1.6379640625, 1
1.6379773125, 0
1.6379904375, 1
1.6380036875, 0
1.6380168125, 1
1.638030125, 0
1.63804325, 1
1.6380565, 0
1.638069625, 1
1.6380829375, 0
1.6380960625, 1
1.6381093125, 0
1.6381224375, 1
1.63813575, 0
1.638148875, 1
1.638162125, 0
1.63817525, 1
1.6381885, 0
1.638201625, 1
1.6382149375, 0
1.6382280625, 1
1.6382413125, 0
1.6382544375, 1
1.63826775, 0
1.638280875, 1
1.638294125, 0
1.63830725, 1
1.6383205625, 0
1.6383336875, 1
1.6383469375, 0
1.6383600625, 1
1.638373375, 0
1.6383865, 1
1.63839975, 0
1.638412875, 1
1.6384261875, 0
1.6384393125, 1
1.6384525625, 0
1.6384656875, 1
1.638479, 0
1.638492125, 1
1.638505375, 0
1.6385185, 1
1.63853175, 0
1.6385449375, 1
1.6385581875, 0
1.6385713125, 1
1.6385845625, 0
1.63859775, 1
1.638611, 0
1.638624125, 1
1.638637375, 0
1.6386505, 1
1.6386638125, 0
1.6386769375, 1
1.6386901875, 0
1.6387033125, 1
1.638716625, 0
1.63872975, 1
1.638743, 0
